name,latitude,longitude,elevation,elevation2,species,number,Gymnosperm/Angiosperm,Needle/broad
mexi066,25.362,-100.549,3570,,PICU,203,Gymnosperm,Needle
mexi067,25.078,-104.259,1574,,TAMU,207,Gymnosperm,Needle
mexi068,25.418,-105.538,2790,,PSME,296,Gymnosperm,Needle
mexi069,25.053,-106.074,3039,,PSME,239,Gymnosperm,Needle
mexi070,24.609,-105.108,3170,,PSME,302,Gymnosperm,Needle
mexi071,23.453,-104.841,2980,,PSME,302,Gymnosperm,Needle
mexi072,25.991,-103.241,2665,,TAMU,177,Gymnosperm,Needle
mexi073,23.661,-105.437,2700,,PSME,305,Gymnosperm,Needle
mexi074,26.394,-106.082,3180,,PSME,307,Gymnosperm,Needle
mexi075,26.183,-106.343,2900,,PSME,306,Gymnosperm,Needle
mexi076,25.076,-105.738,1631,,PSME,307,Gymnosperm,Needle
mexi077,23.756,-105.588,1736,,PSME,308,Gymnosperm,Needle
mexi078,25.951,-106.356,1950,,PSME,303,Gymnosperm,Needle
mexi079,23.495,-104.536,2300,,PSME,243,Gymnosperm,Needle
mexi080,25.15,-106.383,2500,,PSME,294,Gymnosperm,Needle
mexi081,25.059,-104.099,1430,,TAMU,309,Gymnosperm,Needle
mexi082,25.559,-105.954,2730,,PSME,304,Gymnosperm,Needle
mexi083,24.318,-105.919,1284,,PSME,308,Gymnosperm,Needle
mexi084,23.398,-104.096,2580,,PSME,175,Gymnosperm,Needle
mexi085,23.541,-105.041,2408,,PSME,138,Gymnosperm,Needle
mexi086,25.571,-106.341,2580,,PSME,280,Gymnosperm,Needle
mexi087,20.144,-100.525,1995,,TAMU,128,Gymnosperm,Needle
mexi088,20.654,-101.884,1721,,TAMU,237,Gymnosperm,Needle
mexi089,20.204,-98.717,2319,,PSME,97,Gymnosperm,Needle
mexi090,20.574,-102.456,1680,,TAMU,181,Gymnosperm,Needle
mexi091,20.369,-103.295,1654,,TAMU,199,Gymnosperm,Needle
mexi092,20.094,-103.048,1414,,TAMU,159,Gymnosperm,Needle
mexi093,24.729,-100.116,1265,,PICM,170,Gymnosperm,Needle
mexi094,25.875,-100.234,1329,,PIHR,310,Gymnosperm,Needle
mexi095,23.817,-99.841,3200,,PSME,314,Gymnosperm,Needle
mexi096,24.87,-100.231,3560,,PICU,215,Gymnosperm,Needle
mexi097,19.519,-97.779,2840,,PSME,109,Gymnosperm,Needle
mexi098,19.13,-97.323,3010,,PSME,311,Gymnosperm,Needle
mexi099,29.947,-107.078,2350,,PIAZ,257,Gymnosperm,Needle
mexi100,19.554,-97.893,2767,,PSME,310,Gymnosperm,Needle
mexi101,19.532,-97.917,2845,,PSME,289,Gymnosperm,Needle
mexi102,19.394,-97.726,2582,,PICM,136,Gymnosperm,Needle
mexi103,19.001,-97.318,1890,,PIHR,310,Gymnosperm,Needle
mexi104,23.218,-103.953,2758,,PSME,168,Gymnosperm,Needle
mexi105,23.58,-109.991,2300,,PICM,165,Gymnosperm,Needle
mexi106,30.998,-115.558,2522,,ABCO,311,Gymnosperm,Needle
mexi107,30.998,-115.558,2522,,PIJE,311,Gymnosperm,Needle
mexi108,30.998,-115.558,2522,,PILA,311,Gymnosperm,Needle
mexi109,16.177,-92.185,1380,,TAMU,310,Gymnosperm,Needle
mexi110,16.194,-92.266,1000,,TAMU,309,Gymnosperm,Needle
mexi111,15.761,-91.843,700,,TAMU,210,Gymnosperm,Needle
mexi112,15.912,-91.81,642,,TAMU,310,Gymnosperm,Needle
mexi113,27.045,-107.08,1390,,PIAZ,100,Gymnosperm,Needle
mexi114,27.045,-107.08,1390,,PIEN,108,Gymnosperm,Needle
mexi115,27.045,-107.08,1390,,PICH,98,Gymnosperm,Needle
mexi116,23.84,-105.82,2747,,ABDU,109,Gymnosperm,Needle
mi001,44.67,-84.75,,,PIRE,218,Gymnosperm,Needle
mi004,46.32,-86.62,250,,TSCA,284,Gymnosperm,Needle
mi005,42.67,-83.42,200,,QUAL,284,Angiosperm,Broad
mi006,46.2,-89.3,500,,TSCA,284,Gymnosperm,Needle
mi007,46.72,-89.97,200,,TSCA,284,Gymnosperm,Needle
mi008,46.72,-89.97,200,,PIST,284,Gymnosperm,Needle
mi009,46.47,-84.87,250,,TSCA,284,Gymnosperm,Needle
mi010,46.7,-88.75,300,,TSCA,284,Gymnosperm,Needle
mi011,44.93,-85.85,188,,ACRU,111,Angiosperm,Broad
mi012,44.93,-85.85,188,,PPGR,113,Angiosperm,Broad
mi013,44.93,-85.85,188,,QURU,131,Angiosperm,Broad
mi014,44.93,-85.85,188,,TSCA,105,Gymnosperm,Needle
mi015,44.72,-86.08,188,,PIST,91,Gymnosperm,Needle
mi016,44.72,-86.08,188,,QUAL,115,Angiosperm,Broad
mi017,44.72,-86.08,188,,PIRE,141,Gymnosperm,Needle
mi018,44.72,-86.08,188,,QURU,111,Angiosperm,Broad
mi019,46.83,-87.93,380,,PIRE,201,Gymnosperm,Needle
mi020,46.87,-87.9,258,,PIRE,285,Gymnosperm,Needle
mi021,46.8667,-87.8667,188,,PIRE,307,Gymnosperm,Needle
mi022,46.8833,-87.9,203,,PIRE,310,Gymnosperm,Needle
mi023,46.36,-87.15,350,,TSCA,316,Gymnosperm,Needle
mi024,46.88,-87.91,250,,TSCA,269,Gymnosperm,Needle
mi025,46.88,-87.93,300,,TSCA,239,Gymnosperm,Needle
mi026,45.5598,-84.7138,234,,ACRU,98,Angiosperm,Broad
mi027,45.5598,-84.7138,234,,PPGR,79,Angiosperm,Broad
mi028,45.5598,-84.7138,234,,QURU,104,Angiosperm,Broad
mi029,42.675565,-86.211856,177,,PIRE,179,Gymnosperm,Needle
mi030,42.675565,-86.211856,177,,QUSP,148,Angiosperm,Broad
mi031,42.675565,-86.211856,177,,PIST,165,Gymnosperm,Needle
mi032,44.65,-84.7,347,,PIBN,80,Gymnosperm,Needle
mi033,41.827776,-86.623331,191,,FAGR,242,Angiosperm,Broad
mi034,46.8662805,-87.9054635,,,QURU,200,Angiosperm,Broad
mi035,46.860358,-87.8660835,,,PIST,128,Gymnosperm,Needle
mi036,46.87225,-87.901725,,,BEAL,229,Angiosperm,Broad
mn002,48.22,-90.9,442,,PIRE,272,Gymnosperm,Needle
mn005,48.22,-90.9,445,,PIRE,273,Gymnosperm,Needle
mn006,48.22,-90.9,442,,PIRE,273,Gymnosperm,Needle
mn008,47.18,-95.23,457,,PIRE,245,Gymnosperm,Needle
mn009,47.2,-95.25,469,,PIRE,272,Gymnosperm,Needle
mn010,47.2,-95.25,482,,PIRE,241,Gymnosperm,Needle
mn013,47.35,-94.52,420,,PIRE,283,Gymnosperm,Needle
mn014,47.77,-94.08,402,,PIRE,206,Gymnosperm,Needle
mn015,48.08,-91.97,457,,PIRE,283,Gymnosperm,Needle
mn016,48.32,-95.7,354,,QUMA,269,Angiosperm,Broad
mn017,47.22,-95.22,503,,PIRE,283,Gymnosperm,Needle
mn018,45,-93.57,308,,ACSH,164,Angiosperm,Broad
mn019,47.18,-95.23,457,,PIRE,272,Gymnosperm,Needle
mn021,48.12,-90.92,445,,PIRE,272,Gymnosperm,Needle
mn022,47.27,-94.38,130,,QUAL,204,Angiosperm,Broad
mn023,47.77,-94.08,402,,QURU,217,Angiosperm,Broad
mn024,47.77,-94.08,402,,PIRE,199,Gymnosperm,Needle
mn025,47.28,-91.62,164,,ACSH,154,Angiosperm,Broad
mn026,48.23,-90.9,138,,PIRE,270,Gymnosperm,Needle
mn027,48.23,-90.9,140,,PIRE,289,Gymnosperm,Needle
mn028,48.9667,-97.226,236,,QUMA,121,Angiosperm,Broad
mn029,46.282,-96.5957,293,,QUMA,134,Angiosperm,Broad
mn030,46.265,-96.5966,290,,QUMA,143,Angiosperm,Broad
mn031,46.3697,-92.5533,349,,PIST,207,Gymnosperm,Needle
mn032,46.3697,-92.5533,349,,QURU,194,Angiosperm,Broad
mn033,46.68961,-92.52786,391.33,,PIRE,255,Gymnosperm,Needle
mn034,46.68585,-92.52581,375.19,,PIMA,170,Gymnosperm,Needle
mn035,47.5143,-93.45428,425.99,,LALA,103,Gymnosperm,Needle
mn036,47.51099,-93.45787,419.98,,PIRE,73,Gymnosperm,Needle
mn037,47.52942,-93.4528,426.2,,PIMA,143,Gymnosperm,Needle
mng044,48.17,99.87,2060,,LASI,312,Gymnosperm,Needle
mng045,46.68,101.77,2125,,LASI,313,Gymnosperm,Needle
mo,38.25,-90.42,152,,JUVI,193,Gymnosperm,Needle
mo001,37.27,-91.27,275,,QUAL,282,Angiosperm,Broad
mo002,37.12,-91.5,300,,QUAL,206,Angiosperm,Broad
mo003,37.12,-91.5,300,,QUST,282,Angiosperm,Broad
mo004,37.5,-90.5,300,,QUAL,255,Angiosperm,Broad
mo005,37.5,-90.5,300,,QUST,275,Angiosperm,Broad
mo006,37.5,-90.5,300,,PIEC,216,Gymnosperm,Needle
mo007,37.72,-90.2,275,,QUAL,206,Angiosperm,Broad
mo008,37.72,-90.2,275,,QUST,283,Angiosperm,Broad
mo009,38.25,-90.42,150,,JUVI,193,Gymnosperm,Needle
mo014,38.62,-90.6947,210,,QUAL,281,Angiosperm,Broad
mo015,38.65,-91.5,180,,QUAL,283,Angiosperm,Broad
mo018,36.6,-93.82,425,,QUAL,259,Angiosperm,Broad
mo021,38.5,-92.12,350,,QUST,283,Angiosperm,Broad
mo024,37.67,-92,350,,QUST,293,Angiosperm,Broad
mo027,37.97,-92.75,335,,QUST,283,Angiosperm,Broad
mo030,38.03,-93.33,245,,QUST,251,Angiosperm,Broad
mo033,36.68,-92.82,320,,QUST,293,Angiosperm,Broad
mo036,36.6,-93.82,425,,QUST,283,Angiosperm,Broad
mo037,36.57,-90.48,89,,TADI,293,Gymnosperm,Needle
mo038,37.17,-92.5,300,,PIEC,293,Gymnosperm,Needle
mo039,32.5,-91.88,280,,QUST,293,Angiosperm,Broad
mo041,37.43,-91.65,244,,JUVI,292,Gymnosperm,Needle
mo042,37.1,-91.05,183,,JUVI,292,Gymnosperm,Needle
mo043,37.1,-91.53,274,,JUVI,291,Gymnosperm,Needle
mo044,37.25,-91.27,240,,QUAL,293,Angiosperm,Broad
mo045,37.15,-91.08,280,,PIEC,303,Gymnosperm,Needle
mo046,40.48,-95.57,350,,QUMA,305,Angiosperm,Broad
mo047,40.08,-93.58,240,,QUSP,305,Angiosperm,Broad
mo048,38.835,-92.305,190,,QUMA,185,Angiosperm,Broad
mo049,38.875,-92.32,190,,QUMA,112,Angiosperm,Broad
mo050,37.25,-91.27,240,,QUAL,265,Angiosperm,Broad
mo051,37.2,-91.2,220,,PIEC,197,Gymnosperm,Needle
mo052,37.2,-91.2,220,,QUCO,106,Angiosperm,Broad
mo053,37.2,-91.2,220,,QUVE,164,Angiosperm,Broad
mo054,37.2,-91.2,220,,QUFA,108,Angiosperm,Broad
mo057,37.17,-91.14,270,,QUCO,102,Angiosperm,Broad
mo058,37.17,-91.14,270,,QUVE,136,Angiosperm,Broad
mo060,37.15,-91.14,270,,QUVE,174,Angiosperm,Broad
mo061,37.15,-91.14,220,,QUCO,96,Angiosperm,Broad
mo062,37.15,-91.14,220,,QUVE,154,Angiosperm,Broad
mo063,37.14,-91.08,240,,QUCO,66,Angiosperm,Broad
mo064,37.14,-91.08,240,,QUVE,126,Angiosperm,Broad
mo065,37.16,-91.04,240,,QUCO,120,Angiosperm,Broad
mo066,37.16,-91.04,240,,QUVE,140,Angiosperm,Broad
mo067,37.18,-91.04,280,,QUCO,108,Angiosperm,Broad
mo068,37.18,-91.04,280,,QUVE,113,Angiosperm,Broad
mo069,37.01,-91.2,260,,QUCO,102,Angiosperm,Broad
mo070,37.01,-91.2,260,,QUVE,128,Angiosperm,Broad
mo071,37,-91.18,260,,QUCO,104,Angiosperm,Broad
mo072,37,-91.18,260,,QUVE,106,Angiosperm,Broad
mo073,37.07,-91.12,250,,QUCO,112,Angiosperm,Broad
mo074,37.07,-91.12,250,,QUVE,134,Angiosperm,Broad
mo075,37.1,-91.1,250,,PIEC,193,Gymnosperm,Needle
mo076,38.75,-92.2,185,,QUMA,122,Angiosperm,Broad
mo077,40,-93.4167,,,QUSP,309,Angiosperm,Broad
mo078,38.62,-90.6947,210,,QUAL,316,Angiosperm,Broad
mo079,38.7441,-92.2,230,,ACSH,122,Angiosperm,Broad
mo080,38.7441,-92.2,230,,QUAL,109,Angiosperm,Broad
mo081,38.62,-90.6947,210,,ACSH,161,Angiosperm,Broad
mo082,38.62,-90.6947,210,,CYOV,180,Angiosperm,Broad
mo083,36.555385,-93.062955,240,,CYTE,107,Angiosperm,Broad
mo084,36.555385,-93.062955,240,,QUST,232,Angiosperm,Broad
mo1,37.13,-91.2,0,,JUVI,287,Gymnosperm,Needle
mo2,37.12,-91.48,0,,JUVI,292,Gymnosperm,Needle
mong001,50.77,100.2,2300,,LASI,295,Gymnosperm,Needle
mong002,47.77,107,1755,,PISI,295,Gymnosperm,Needle
mong003,48.3,98.93,2420,,PISI,300,Gymnosperm,Needle
mong004,47.9,107.45,1565,,LASI,197,Gymnosperm,Needle
mong005,48.57,110.55,1070,,PISY,297,Gymnosperm,Needle
mong006,47.78,107.5,1415,,LASI,302,Gymnosperm,Needle
mong008,49.37,94.88,2229,,PISI,299,Gymnosperm,Needle
mong009,49.92,91.57,2500,,LASI,299,Gymnosperm,Needle
mong010,47.27,100.03,2500,,LASI,300,Gymnosperm,Needle
mong011,48.15,100.28,1900,,LASI,302,Gymnosperm,Needle
mong012,48.98,103.23,1400,,LASI,303,Gymnosperm,Needle
mong013,48.77,97.12,1841,,LASI,299,Gymnosperm,Needle
mong014,49.48,100.83,1800,,LASI,303,Gymnosperm,Needle
mong015,48.17,99.87,2060,,LASI,301,Gymnosperm,Needle
mong016,48.6,88.3667,,,LASI,305,Gymnosperm,Needle
mong017,49.9667,91,,,LASI,306,Gymnosperm,Needle
mong018,49.48335,90.9833,,,LASI,306,Gymnosperm,Needle
mong019,47.1,90.9667,,,LASI,305,Gymnosperm,Needle
mong020,48.2667,88.8667,,,LASI,306,Gymnosperm,Needle
mong021,48.35,107.4667,,,LASI,303,Gymnosperm,Needle
mong022,48.8333,111.6667,,,PISI,297,Gymnosperm,Needle
mong023,49.5,94.5833,,,LASI,299,Gymnosperm,Needle
mong024,48.5,88.5,,,LASI,305,Gymnosperm,Needle
mong025,48.7,88.8,,,LASI,305,Gymnosperm,Needle
mong026,46.8167,100.1167,,,LASI,303,Gymnosperm,Needle
mong027,46.3167,101.3167,,,LASI,302,Gymnosperm,Needle
mong028,48.8333,111.6833,,,LASI,302,Gymnosperm,Needle
mong029,49.8667,91.4333,,,LASI,299,Gymnosperm,Needle
mong030,49.3833,94.8833,,,LASI,299,Gymnosperm,Needle
mong031,48.25,97.4,,,PISI,299,Gymnosperm,Needle
mong032,46.5167,100.95,,,LASI,304,Gymnosperm,Needle
mong033,49.37,94.88,2229,,LASI,298,Gymnosperm,Needle
mong034,49.41,107.5727,1027,,PISY,279,Gymnosperm,Needle
mong035,49.9385,106.2011,1180,,PISY,309,Gymnosperm,Needle
mong036,50.0837,106.1782,650,,PISY,239,Gymnosperm,Needle
mong037,50.1514,106.3735,650,,PISY,278,Gymnosperm,Needle
mong038,49.4028,107.3062,950,,PISY,309,Gymnosperm,Needle
mong039,48.17,99.87,2060,,PISI,312,Gymnosperm,Needle
mong040,51.15,99.083,2400,,LASI,306,Gymnosperm,Needle
mong041,48.17,99.87,2060,,PISI,315,Gymnosperm,Needle
mong042,46.68,101.77,2125,,PISI,314,Gymnosperm,Needle
morc001,32.42,-5.25,2200,,CDAT,285,Gymnosperm,Needle
morc002,35.03,-4.83,1700,,CDAT,285,Gymnosperm,Needle
morc003,32.38,-5.6,2200,,CDAT,257,Gymnosperm,Needle
morc011,33.45,-5.03,1900,,CDAT,285,Gymnosperm,Needle
morc012,35.12,-5.1,1700,,CDAT,237,Gymnosperm,Needle
morc013,34.08,-4.18,1900,,CDAT,140,Gymnosperm,Needle
morc014,33.02,-5.07,2200,,CDAT,285,Gymnosperm,Needle
morc015,35.083,-5.466,900,,PIPI,162,Gymnosperm,Needle
morc016,32.4667,-5.0167,1900,,CDAT,304,Gymnosperm,Needle
morc017,32.38,-5.6,2200,,CDAT,305,Gymnosperm,Needle
morc018,32.9667,-5.0667,2200,,CDAT,302,Gymnosperm,Needle
morc019,32.9667,-5.0667,2200,,CDAT,226,Gymnosperm,Needle
morc020,33.4,-5.1667,1830,,CDAT,218,Gymnosperm,Needle
morc021,32.5333,-4.9167,2200,,CDAT,302,Gymnosperm,Needle
morc022,32.4167,-5.3333,2100,,CDAT,302,Gymnosperm,Needle
morc023,33.1,-4.9,2180,,CDAT,302,Gymnosperm,Needle
morc024,35.17,-5.21,1850,,PINI,122,Gymnosperm,Needle
morc025,32.97,-5.07,2200,,CDAT,301,Gymnosperm,Needle
ms001,32.87,-89.13,116,,TADI,284,Gymnosperm,Needle
ms002,30.58,-88.02,3,,TADI,293,Gymnosperm,Needle
ms003,33.267,-90.5,30,,TADI,311,Gymnosperm,Needle
ms004,30.401,-88.413,2,,PIEL,106,Gymnosperm,Needle
mt001,44.65,-112.77,2195,,PIFL,266,Gymnosperm,Needle
mt004,45.72,-110.23,1372,,PIFL,266,Gymnosperm,Needle
mt006,45,-110.72,1676,,PSME,272,Gymnosperm,Needle
mt100,46.72,-111.8,1128,,PSME,266,Gymnosperm,Needle
mt102,45.6,-110.55,1433,,PSME,266,Gymnosperm,Needle
mt103,45.83,-112.35,1676,,PSME,266,Gymnosperm,Needle
mt104,45.42,-111.27,1829,,PSME,272,Gymnosperm,Needle
mt105,47,-115.17,1710,,PCEN,226,Gymnosperm,Needle
mt106,45.7,-113.95,2130,,PCEN,199,Gymnosperm,Needle
mt107,46.23,-113.77,2160,,PCEN,202,Gymnosperm,Needle
mt108,45.75,-112.53,2730,,PCEN,284,Gymnosperm,Needle
mt109,45.17,-109.52,3208,,PCEN,300,Gymnosperm,Needle
mt110,45.3,-111.33,2500,,PSME,301,Gymnosperm,Needle
mt111,45.3,-111.33,2500,,PIFL,301,Gymnosperm,Needle
mt112,45.3,-111.32,2500,,PIFL,299,Gymnosperm,Needle
mt113,45.3,-111.32,2500,,PIFL,299,Gymnosperm,Needle
mt114,45.3,-111.32,2500,,PSME,299,Gymnosperm,Needle
mt115,45.88,-114.27,2680,,LALY,298,Gymnosperm,Needle
mt116,46.28,-113.15,2645,,LALY,299,Gymnosperm,Needle
mt117,48.72,-113.65,2150,,ABLA,241,Gymnosperm,Needle
mt119,46.0167,-113.3667,2700,,LALY,306,Gymnosperm,Needle
mt120,46.0167,-113.3833,2750,,LALY,307,Gymnosperm,Needle
mt121,48.27,-120.45,2190,,LALY,306,Gymnosperm,Needle
mt122,48.5167,-113.3667,1950,,PSME,303,Gymnosperm,Needle
mt123,48.4833,-113.3667,1636,,PSME,302,Gymnosperm,Needle
mt124,47.9167,-112.7333,1678,,PSME,302,Gymnosperm,Needle
mt125,46.2667,-110.5333,1800,,PSME,310,Gymnosperm,Needle
mt126,49.03,-114.03,2135,,LALY,291,Gymnosperm,Needle
mt127,45,-110.6833,1865,,JUSC,309,Gymnosperm,Needle
mt128,46.95,-114.3283,1555,,PIPO,307,Gymnosperm,Needle
mt129,47.3333,-114.8667,1340,,PSME,307,Gymnosperm,Needle
mt130,46.8167,-114.25,,,PSME,309,Gymnosperm,Needle
mt131,46.65,-113.6333,1371,,PSME,309,Gymnosperm,Needle
mt132,46.8557,-114.6855,1160,,PSME,307,Gymnosperm,Needle
mt133,46.7667,-111.7667,1650,,PSME,310,Gymnosperm,Needle
mt134,46.0833,-110.8167,1650,,PSME,211,Gymnosperm,Needle
mt135,46.0833,-110.8167,1650,,PIPO,217,Gymnosperm,Needle
mt136,48.9667,-114.1,2260,,PCEN,308,Gymnosperm,Needle
mt137,48.16,-109.52,1400,,PIPO,303,Gymnosperm,Needle
mt138,48.16,-109.56,1490,,PIPO,303,Gymnosperm,Needle
mt139,48.1,-109.6,1245,,PIPO,288,Gymnosperm,Needle
mt140,45.0167,-108.6167,2100,,PSME,299,Gymnosperm,Needle
mt141,48.9667,-114.1,2260,,LALY,305,Gymnosperm,Needle
mt142,48.9833,-114.25,1710,,PSME,303,Gymnosperm,Needle
mt143,48.1,-109.6,1485,,PSME,311,Gymnosperm,Needle
mt144,48.25,-109.5,1500,,PIPO,303,Gymnosperm,Needle
mt145,48.25,-109.5,1500,,PSME,303,Gymnosperm,Needle
mt146,48.2,-109.7,1800,,PSME,303,Gymnosperm,Needle
mt147,44.67,-112.78,2150,,PSME,307,Gymnosperm,Needle
mt148,46.0333,-110.2,2030,,PIFL,301,Gymnosperm,Needle
mt149,46.0333,-110.2,2030,,PSME,301,Gymnosperm,Needle
mt150,45.045,-109.406,2713,,PSME,308,Gymnosperm,Needle
mt151,45.83,-112.35,1676,,PSME,314,Gymnosperm,Needle
mt152,48.61,-113.26,1675,,PIFL,307,Gymnosperm,Needle
mt153,45,-110.6833,1865,,JUOC,309,Gymnosperm,Needle
mt154,47.49649,-110.57746,1611,,PSME,311,Gymnosperm,Needle
mt155,48.3833,-113.6167,1890,,PSME,302,Gymnosperm,Needle
mt156,46.97787,-110.5232,1835,,PSME,301,Gymnosperm,Needle
mt157,46.28,-113.15,2645,,LALY,314,Gymnosperm,Needle
mt158,45.1667,-109.5167,3200,,PIAL,300,Gymnosperm,Needle
mt159,48.7,-113.5167,1860,,PSME,303,Gymnosperm,Needle
mt160,46.72,-111.8,1128,,PSME,314,Gymnosperm,Needle
mt161,47.46,-110.56,1425,,PSME,306,Gymnosperm,Needle
mt162,46.86,-110.99,1830,,PSME,306,Gymnosperm,Needle
mt163,46.4715,-110.6714,2095,,PSME,314,Gymnosperm,Needle
mt164,45.6,-110.55,1433,,PSME,314,Gymnosperm,Needle
mt165,47.47,-104.28,591,,PPDE,284,Angiosperm,Broad
mt166,47.1833,-109.2167,1666,,PSME,304,Gymnosperm,Needle
mt167,47.428,-113.986,1200,,PIPO,315,Gymnosperm,Needle
mt168,48.85,-114.2,1695,,PSME,302,Gymnosperm,Needle
mt169,48.35,-113.5,1800,,PSME,304,Gymnosperm,Needle
mt170,45.26,-105.61,965,,PPDE,274,Angiosperm,Broad
mt172,48.8333,-111.5,1800,,PIAL,301,Gymnosperm,Needle
mt173,48.8333,-111.5,1800,,PSME,297,Gymnosperm,Needle
mt174,48.4833,-113.3167,2040,,PIFL,301,Gymnosperm,Needle
mt175,47.9167,-112.7333,1678,,PIFL,301,Gymnosperm,Needle
mt176,48.75,-114.6,2260,,LALY,307,Gymnosperm,Needle
mt177,45.28,-111.25,1696,,PSME,319,Gymnosperm,Needle
mt178,46.01,-113.37,2621,,LALY,319,Gymnosperm,Needle
nam001,-17.39,15.98,1128,,BUAF,187,Angiosperm,Broad
nam002,-17.39,15.98,1128,,PTAN,125,Angiosperm,Broad
nc001,35.73,-82.33,1800,,PCRU,284,Gymnosperm,Needle
nc002,35.6,-83.43,1800,,PCRU,284,Gymnosperm,Needle
nc003,36.07,-81.82,1800,,PCRU,284,Gymnosperm,Needle
nc004,35.22,-83.97,1000,,QUAL,284,Angiosperm,Broad
nc005,35.08,-83.18,1000,,TSCA,284,Gymnosperm,Needle
nc006,35.08,-83.18,1000,,TSCR,284,Gymnosperm,Needle
nc007,35.88,-81.93,1000,,QUAL,278,Angiosperm,Broad
nc008,34.32,-78.22,2,,TADI,286,Gymnosperm,Needle
nc009,36.45,-76.62,2,,TADI,285,Gymnosperm,Needle
nc010,35.6,-83.1,1065,,CADN,212,Angiosperm,Broad
nc011,35.35,-83.92,250,,CADN,192,Angiosperm,Broad
nc012,35.35,-83.92,250,,LITU,298,Angiosperm,Broad
nc013,35.35,-83.92,250,,TSCA,214,Gymnosperm,Needle
